id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3174966,beijing_grid_240,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,988.9224,31.0,319.27,5.0
3174967,beijing_grid_241,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,986.3662,31.0,309.52,5.47
3174968,beijing_grid_242,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,975.9007,33.0,310.48,6.27
3174969,beijing_grid_243,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,976.3659,32.0,312.48,7.44
3174970,beijing_grid_244,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,963.2853,33.0,317.45,7.73
3174971,beijing_grid_245,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,951.5213,35.0,328.12,8.32
3174972,beijing_grid_246,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,939.7573,36.0,337.12,9.15
3174973,beijing_grid_247,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,930.0087,35.0,340.69,9.44
3174974,beijing_grid_248,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,920.2601,34.0,344.04,9.76
3174975,beijing_grid_249,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,910.7174,34.0,345.73,9.72
3174976,beijing_grid_250,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,901.3808,35.0,345.95,9.31
3174977,beijing_grid_251,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,892.0441,36.0,346.2,8.89
3174978,beijing_grid_252,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.8308,31.0,61.94,6.86
3174979,beijing_grid_253,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.5581,31.0,42.6,6.45
3174980,beijing_grid_254,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.2853,31.0,23.12,6.81
3174981,beijing_grid_255,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.8482,31.0,8.63,7.21
3174982,beijing_grid_256,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.2466,31.0,356.77,7.34
3174983,beijing_grid_257,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1012.645,31.0,345.77,7.77
3174984,beijing_grid_258,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1010.7724,29.0,340.67,6.54
3174985,beijing_grid_259,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1008.8997,27.0,333.31,5.39
3174986,beijing_grid_260,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1005.7716,26.0,324.36,4.79
3174987,beijing_grid_261,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1001.3848,26.0,314.7,4.72
3174988,beijing_grid_262,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,996.5759,27.0,309.18,5.15
3174989,beijing_grid_263,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,992.9668,29.0,311.04,5.85
3174990,beijing_grid_264,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,990.2856,30.0,313.71,7.05
3174991,beijing_grid_265,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,976.8301,32.0,319.19,7.73
3174992,beijing_grid_266,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,956.669,36.0,328.24,8.38
3174993,beijing_grid_267,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,936.5079,40.0,335.83,9.21
3174994,beijing_grid_268,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,930.3712,38.0,337.84,9.18
3174995,beijing_grid_269,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,924.2346,36.0,339.86,9.15
3174996,beijing_grid_270,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,914.5856,35.0,341.89,8.91
3174997,beijing_grid_271,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,901.4243,37.0,344.07,8.47
3174998,beijing_grid_272,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,888.263,38.0,346.48,8.05
3174999,beijing_grid_273,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.8646,31.0,51.88,5.94
3175000,beijing_grid_274,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.6385,31.0,30.02,5.87
3175001,beijing_grid_275,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.4124,31.0,10.47,6.61
3175002,beijing_grid_276,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.9865,31.0,357.28,7.29
3175003,beijing_grid_277,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.1908,30.0,340.81,7.98
3175004,beijing_grid_278,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1012.7353,31.0,338.03,8.19
3175005,beijing_grid_279,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.1384,29.0,334.05,7.0
3175006,beijing_grid_280,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1011.5414,27.0,328.47,5.85
3175007,beijing_grid_281,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1010.581,26.0,323.03,5.18
3175008,beijing_grid_282,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1009.3492,25.0,319.15,4.76
3175009,beijing_grid_283,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1006.7741,24.0,310.75,4.35
3175010,beijing_grid_284,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1003.223,26.0,315.05,5.49
3175011,beijing_grid_285,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,999.6719,29.0,317.86,6.65
3175012,beijing_grid_286,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,985.4909,33.0,322.96,7.56
3175013,beijing_grid_287,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,960.6798,39.0,330.03,8.29
3175014,beijing_grid_288,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,935.8688,44.0,335.89,9.12
3175015,beijing_grid_289,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,932.8807,41.0,336.82,8.83
3175016,beijing_grid_290,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,929.8926,37.0,337.81,8.54
3175017,beijing_grid_291,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,14.0,920.87,36.0,340.18,8.22
3175018,beijing_grid_292,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,7.0,905.8128,37.0,344.11,7.88
3175019,beijing_grid_293,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,10.0,890.7557,39.0,348.38,7.57
3175020,beijing_grid_294,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.9362,32.0,35.99,4.94
3175021,beijing_grid_295,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.6255,31.0,12.0,5.44
3175022,beijing_grid_296,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.3148,31.0,354.54,6.68
3175023,beijing_grid_297,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.8947,30.0,344.55,7.68
3175024,beijing_grid_298,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.365,30.0,337.75,8.18
3175025,beijing_grid_299,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1012.8353,29.0,331.81,8.78
3175026,beijing_grid_300,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.3252,29.0,329.76,7.64
3175027,beijing_grid_301,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1011.8151,28.0,326.99,6.51
3175028,beijing_grid_302,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1011.1879,27.0,324.29,5.6
3175029,beijing_grid_303,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1010.4117,25.0,321.88,4.81
3175030,beijing_grid_304,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1009.6993,24.0,319.09,4.22
3175031,beijing_grid_305,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1006.1293,28.0,326.4,5.74
3175032,beijing_grid_306,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1004.3237,31.0,328.92,6.53
3175033,beijing_grid_307,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,989.2675,35.0,329.17,7.26
3175034,beijing_grid_308,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,963.5537,42.0,333.66,8.05
3175035,beijing_grid_309,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,937.8399,49.0,337.32,8.88
3175036,beijing_grid_310,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,937.537,44.0,337.81,8.39
3175037,beijing_grid_311,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,937.234,39.0,338.37,7.91
3175038,beijing_grid_312,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,12.6,929.5705,36.0,341.26,7.6
3175039,beijing_grid_313,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,10.0,914.5464,38.0,346.56,7.51
3175040,beijing_grid_314,2018-05-02 14:00:00,CLOUDY,10.0,899.5223,39.0,351.92,7.49
3175041,beijing_grid_315,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.0077,32.0,14.63,4.47
3175042,beijing_grid_316,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.6125,31.0,353.11,5.61
3175043,beijing_grid_317,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.2173,31.0,340.04,7.24
3175044,beijing_grid_318,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.8028,30.0,333.53,8.4
3175045,beijing_grid_319,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.3691,29.0,329.77,8.92
3175046,beijing_grid_320,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1012.9354,28.0,326.43,9.46
3175047,beijing_grid_321,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.5121,28.0,326.15,8.32
3175048,beijing_grid_322,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.0888,29.0,325.78,7.17
3175049,beijing_grid_323,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1012.1594,29.0,330.15,6.3
3175050,beijing_grid_324,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1012.3255,26.0,326.64,5.14
3175051,beijing_grid_325,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1012.5273,25.0,333.47,4.18
3175052,beijing_grid_326,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1009.9902,29.0,341.17,5.26
3175053,beijing_grid_327,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1007.6068,31.0,333.88,6.16
3175054,beijing_grid_328,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,993.0442,37.0,335.81,7.06
3175055,beijing_grid_329,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,966.4277,45.0,337.48,7.85
3175056,beijing_grid_330,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,939.8111,54.0,338.84,8.64
3175057,beijing_grid_331,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,942.1933,47.0,338.92,7.96
3175058,beijing_grid_332,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,944.5755,40.0,339.02,7.27
3175059,beijing_grid_333,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,12.6,938.271,37.0,342.53,6.98
3175060,beijing_grid_334,2018-05-02 14:00:00,CLOUDY,10.0,923.28,38.0,349.24,7.17
3175061,beijing_grid_335,2018-05-02 14:00:00,CLOUDY,10.0,908.289,38.0,355.53,7.44
3175062,beijing_grid_336,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.9151,32.0,348.7,4.15
3175063,beijing_grid_337,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.6027,31.0,336.73,5.98
3175064,beijing_grid_338,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.2902,30.0,330.52,7.96
3175065,beijing_grid_339,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.9974,29.0,328.67,9.11
3175066,beijing_grid_340,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.7241,28.0,329.09,9.39
3175067,beijing_grid_341,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1013.4508,27.0,329.49,9.67
3175068,beijing_grid_342,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1013.0928,28.0,332.35,8.39
3175069,beijing_grid_343,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1012.7349,29.0,336.22,7.14
3175070,beijing_grid_344,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1012.6339,29.0,340.31,6.04
3175071,beijing_grid_345,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1012.8442,28.0,346.28,4.77
3175072,beijing_grid_346,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.9462,27.0,350.43,4.16
3175073,beijing_grid_347,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1011.1569,29.0,350.59,4.96
3175074,beijing_grid_348,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1009.3675,32.0,350.7,5.77
3175075,beijing_grid_349,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,997.5941,36.0,350.45,6.57
3175076,beijing_grid_350,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,975.8365,43.0,349.95,7.37
3175077,beijing_grid_351,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,954.079,50.0,349.55,8.16
3175078,beijing_grid_352,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,951.9281,45.0,348.94,7.39
3175079,beijing_grid_353,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,949.7772,41.0,348.2,6.62
3175080,beijing_grid_354,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,12.6,942.3831,39.0,350.57,6.38
3175081,beijing_grid_355,2018-05-02 14:00:00,CLOUDY,10.0,929.7457,39.0,355.83,6.71
3175082,beijing_grid_356,2018-05-02 14:00:00,CLOUDY,10.0,917.1083,39.0,0.56,7.08
3175083,beijing_grid_357,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.8226,33.0,324.16,4.7
3175084,beijing_grid_358,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.5929,31.0,323.23,6.78
3175085,beijing_grid_359,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.3632,30.0,322.74,8.85
3175086,beijing_grid_360,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.192,29.0,324.54,9.87
3175087,beijing_grid_361,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.0791,27.0,328.49,9.87
3175088,beijing_grid_362,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1013.9077,26.0,333.47,9.63
3175089,beijing_grid_363,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1013.6736,27.0,338.37,8.56
3175090,beijing_grid_364,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1013.3809,29.0,346.42,7.33
3175091,beijing_grid_365,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.2413,30.0,354.25,6.34
3175092,beijing_grid_366,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.2547,30.0,1.09,5.49
3175093,beijing_grid_367,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.2681,30.0,10.27,4.74
3175094,beijing_grid_368,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.1981,31.0,9.16,5.32
3175095,beijing_grid_369,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1011.1282,33.0,8.27,5.91
3175096,beijing_grid_370,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1002.1439,36.0,6.24,6.55
3175097,beijing_grid_371,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,985.2454,41.0,3.43,7.27
3175098,beijing_grid_372,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,968.3468,46.0,1.13,8.0
3175099,beijing_grid_373,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,961.6629,44.0,0.21,7.09
3175100,beijing_grid_374,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,954.9789,41.0,359.02,6.18
3175101,beijing_grid_375,2018-05-02 14:00:00,CLOUDY,12.6,946.4951,40.0,0.07,5.92
3175102,beijing_grid_376,2018-05-02 14:00:00,CLOUDY,10.0,936.2113,40.0,3.27,6.35
3175103,beijing_grid_377,2018-05-02 14:00:00,CLOUDY,10.0,925.9275,40.0,6.07,6.79
3175104,beijing_grid_378,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.819,32.0,307.96,5.47
3175105,beijing_grid_379,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.6578,31.0,314.88,7.47
3175106,beijing_grid_380,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.4966,29.0,318.85,9.53
3175107,beijing_grid_381,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.417,28.0,323.72,10.4
3175108,beijing_grid_382,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.4188,27.0,330.93,10.18
3175109,beijing_grid_383,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.4206,26.0,338.34,10.13
3175110,beijing_grid_384,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.2243,27.0,346.8,8.74
3175111,beijing_grid_385,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.0279,29.0,358.1,7.6
3175112,beijing_grid_386,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.8131,30.0,8.19,6.79
3175113,beijing_grid_387,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.499,32.0,21.93,6.0
3175114,beijing_grid_388,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.3466,32.0,25.17,5.54
3175115,beijing_grid_389,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1011.5525,33.0,23.48,5.93
3175116,beijing_grid_390,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1009.7583,34.0,22.0,6.34
3175117,beijing_grid_391,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1002.6121,36.0,19.84,6.79
3175118,beijing_grid_392,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,990.1138,40.0,17.18,7.31
3175119,beijing_grid_393,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,977.6156,44.0,14.87,7.84
3175120,beijing_grid_394,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,968.2775,43.0,15.02,6.83
3175121,beijing_grid_395,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,958.9395,43.0,15.21,5.83
3175122,beijing_grid_396,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.2,950.1666,42.0,15.48,5.54
3175123,beijing_grid_397,2018-05-02 14:00:00,CLOUDY,10.0,941.9586,41.0,15.75,5.97
3175124,beijing_grid_398,2018-05-02 14:00:00,CLOUDY,10.0,933.7507,41.0,15.99,6.4
3175125,beijing_grid_399,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.9044,30.0,296.42,6.14
3175126,beijing_grid_400,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.7974,30.0,309.61,7.89
3175127,beijing_grid_401,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.6904,29.0,317.75,9.9
3175128,beijing_grid_402,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.6724,28.0,325.66,10.69
3175129,beijing_grid_403,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.7432,28.0,336.23,10.41
3175130,beijing_grid_404,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1014.8141,27.0,346.99,10.49
3175131,beijing_grid_405,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.745,28.0,357.39,9.09
3175132,beijing_grid_406,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.6758,29.0,10.95,8.08
3175133,beijing_grid_407,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.3494,30.0,21.87,7.45
3175134,beijing_grid_408,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.7656,32.0,28.76,6.87
3175135,beijing_grid_409,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.1818,33.0,36.77,6.41
3175136,beijing_grid_410,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1009.2198,34.0,34.44,6.61
3175137,beijing_grid_411,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1005.2579,36.0,32.24,6.82
3175138,beijing_grid_412,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,998.9986,38.0,31.17,7.12
3175139,beijing_grid_413,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,990.4419,40.0,31.13,7.51
3175140,beijing_grid_414,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,981.8852,43.0,31.09,7.9
3175141,beijing_grid_415,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,971.7721,44.0,33.32,6.95
3175142,beijing_grid_416,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,961.659,44.0,36.25,6.0
3175143,beijing_grid_417,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.2,953.3975,44.0,36.6,5.66
3175144,beijing_grid_418,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,10.0,946.9876,43.0,33.79,5.91
3175145,beijing_grid_419,2018-05-02 14:00:00,CLOUDY,10.0,940.5777,42.0,31.22,6.18
3175146,beijing_grid_420,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.9898,29.0,287.42,7.01
3175147,beijing_grid_421,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.9213,28.0,310.25,9.04
3175148,beijing_grid_422,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1014.8843,28.0,316.72,10.26
3175149,beijing_grid_423,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1014.9278,28.0,327.51,10.98
3175150,beijing_grid_424,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1015.0677,28.0,341.26,10.71
3175151,beijing_grid_425,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1015.2075,28.0,354.89,11.07
3175152,beijing_grid_426,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.2656,29.0,6.9,9.72
3175153,beijing_grid_427,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.3237,29.0,21.89,8.91
3175154,beijing_grid_428,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.2389,30.0,33.14,8.94
3175155,beijing_grid_429,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.9513,32.0,38.68,7.93
3175156,beijing_grid_430,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1013.017,34.0,45.33,7.49
3175157,beijing_grid_431,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1006.8872,36.0,43.11,7.49
3175158,beijing_grid_432,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1000.7575,37.0,40.89,7.49
3175159,beijing_grid_433,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,995.385,39.0,41.15,7.71
3175160,beijing_grid_434,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,990.77,41.0,43.65,8.13
3175161,beijing_grid_435,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,986.1549,42.0,45.9,8.56
3175162,beijing_grid_436,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,975.2667,44.0,49.49,7.71
3175163,beijing_grid_437,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,964.3785,46.0,53.96,6.89
3175164,beijing_grid_438,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,12.0,956.6285,46.0,54.6,6.46
3175165,beijing_grid_439,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,12.0,952.0166,45.0,50.53,6.42
3175166,beijing_grid_440,2018-05-02 14:00:00,CLOUDY,12.0,947.4047,43.0,46.43,6.41
3175167,beijing_grid_441,2018-05-02 14:00:00,CLOUDY,19.0,1015.0202,27.0,278.08,6.94
3175168,beijing_grid_442,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1015.0213,26.0,306.17,7.89
3175169,beijing_grid_443,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.986,26.0,317.97,9.4
3175170,beijing_grid_444,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.0088,26.0,327.41,10.29
3175171,beijing_grid_445,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1015.1616,27.0,348.63,10.3
3175172,beijing_grid_446,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,17.0,1015.2844,28.0,3.64,11.21
3175173,beijing_grid_447,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.3405,29.0,16.08,10.16
3175174,beijing_grid_448,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1015.3967,30.0,30.5,9.69
3175175,beijing_grid_449,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1014.5708,32.0,39.77,9.34
3175176,beijing_grid_450,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1012.8628,34.0,43.74,8.66
3175177,beijing_grid_451,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,18.0,1011.1548,36.0,48.37,8.03
