id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3186976,shangdianzi_meo,2018-05-02 21:00:00,Sunny/clear,6.9,983.5,58.0,3.6,40.0
3186977,pinggu_meo,2018-05-02 21:00:00,Sunny/clear,7.2,1013.9,74.0,0.3,64.0
3186978,tongzhou_meo,2018-05-02 21:00:00,Sunny/clear,7.8,1014.9,82.0,0.6,20.0
3186979,chaoyang_meo,2018-05-02 21:00:00,Sunny/clear,14.5,1013.4,31.0,1.6,293.0
3186980,pingchang_meo,2018-05-02 21:00:00,Sunny/clear,12.7,1009.1,36.0,1.6,356.0
3186981,zhaitang_meo,2018-05-02 21:00:00,Sunny/clear,3.9,967.3,77.0,0.9,157.0
3186982,mentougou_meo,2018-05-02 21:00:00,Sunny/clear,13.7,1007.6,35.0,2.8,353.0
3186983,beijing_meo,2018-05-02 21:00:00,Sunny/clear,15.0,1013.6,29.0,2.2,336.0
3186984,shijingshan_meo,2018-05-02 21:00:00,Sunny/clear,10.4,1010.2,43.0,0.5,182.0
3186985,fengtai_meo,2018-05-02 21:00:00,Sunny/clear,10.9,1011.2,53.0,0.6,285.0
3186986,daxing_meo,2018-05-02 21:00:00,Sunny/clear,7.9,1012.9,66.0,0.7,290.0
3186987,fangshan_meo,2018-05-02 21:00:00,Sunny/clear,7.8,1011.9,51.0,1.5,329.0
3186988,xiayunling_meo,2018-05-02 21:00:00,Sunny/clear,6.3,970.5,74.0,1.0,153.0
3188504,shunyi_meo,2018-05-02 22:00:00,Sunny/clear,11.3,1015.2,47.0,1.5,31.0
3188505,hadian_meo,2018-05-02 22:00:00,Sunny/clear,11.6,1012.8,42.0,1.1,15.0
3188506,yanqing_meo,2018-05-02 22:00:00,Sunny/clear,5.2,962.3,74.0,0.7,181.0
3188507,miyun_meo,2018-05-02 22:00:00,Sunny/clear,7.3,1010.2,76.0,0.5,176.0
3188508,huairou_meo,2018-05-02 22:00:00,Sunny/clear,9.8,1009.7,50.0,1.2,316.0
3188509,shangdianzi_meo,2018-05-02 22:00:00,Sunny/clear,7.4,984.0,56.0,4.4,57.0
3188510,pinggu_meo,2018-05-02 22:00:00,Sunny/clear,8.4,1014.6,73.0,0.7,91.0
3188511,tongzhou_meo,2018-05-02 22:00:00,Sunny/clear,9.5,1015.9,64.0,1.4,273.0
3188512,chaoyang_meo,2018-05-02 22:00:00,Sunny/clear,14.5,1014.4,31.0,2.7,46.0
3188513,pingchang_meo,2018-05-02 22:00:00,Sunny/clear,12.7,1009.8,34.0,1.6,2.0
3188514,zhaitang_meo,2018-05-02 22:00:00,Sunny/clear,4.4,968.0,76.0,0.9,247.0
3188515,mentougou_meo,2018-05-02 22:00:00,Sunny/clear,12.2,1008.1,42.0,2.3,335.0
3188516,beijing_meo,2018-05-02 22:00:00,Sunny/clear,15.7,1014.2,27.0,1.6,344.0
3188517,shijingshan_meo,2018-05-02 22:00:00,Sunny/clear,11.1,1010.7,45.0,0.7,162.0
3188518,fengtai_meo,2018-05-02 22:00:00,Sunny/clear,10.2,1011.7,60.0,0.8,340.0
3188519,daxing_meo,2018-05-02 22:00:00,Sunny/clear,8.6,1013.5,63.0,0.6,48.0
3188520,fangshan_meo,2018-05-02 22:00:00,Sunny/clear,9.3,1012.4,45.0,1.7,302.0
3188521,xiayunling_meo,2018-05-02 22:00:00,Sunny/clear,5.9,971.0,78.0,1.0,162.0
3190037,shunyi_meo,2018-05-02 23:00:00,Sunny/clear,13.7,1015.9,44.0,0.8,19.0
3190038,hadian_meo,2018-05-02 23:00:00,Sunny/clear,13.8,1013.5,36.0,1.2,28.0
3190039,yanqing_meo,2018-05-02 23:00:00,Sunny/clear,9.6,962.7,50.0,0.6,159.0
3190040,miyun_meo,2018-05-02 23:00:00,Sunny/clear,12.6,1010.9,53.0,1.4,37.0
3190041,huairou_meo,2018-05-02 23:00:00,Sunny/clear,13.0,1010.3,45.0,1.7,130.0
3190042,shangdianzi_meo,2018-05-02 23:00:00,Sunny/clear,10.0,984.6,45.0,4.3,56.0
3190043,pinggu_meo,2018-05-02 23:00:00,Sunny/clear,12.0,1015.3,55.0,0.9,113.0
3190044,tongzhou_meo,2018-05-02 23:00:00,Sunny/clear,14.1,1016.5,44.0,1.7,329.0
3190045,chaoyang_meo,2018-05-02 23:00:00,Sunny/clear,15.3,1015.2,32.0,1.3,27.0
3190046,pingchang_meo,2018-05-02 23:00:00,Sunny/clear,15.5,1010.4,27.0,1.2,2.0
3190047,zhaitang_meo,2018-05-02 23:00:00,Sunny/clear,9.0,968.3,57.0,3.3,157.0
3190048,mentougou_meo,2018-05-02 23:00:00,Sunny/clear,15.9,1008.8,32.0,2.3,35.0
3190049,beijing_meo,2018-05-02 23:00:00,Sunny/clear,16.2,1015.3,24.0,3.1,31.0
3190050,shijingshan_meo,2018-05-02 23:00:00,Sunny/clear,16.2,1011.3,25.0,1.7,18.0
3190051,fengtai_meo,2018-05-02 23:00:00,Sunny/clear,16.6,1012.5,29.0,1.0,284.0
3190052,daxing_meo,2018-05-02 23:00:00,Sunny/clear,16.3,1014.5,33.0,2.1,56.0
3190053,fangshan_meo,2018-05-02 23:00:00,Sunny/clear,14.4,1013.1,42.0,0.6,210.0
3190054,xiayunling_meo,2018-05-02 23:00:00,Sunny/clear,6.4,971.5,74.0,1.5,135.0
